review_id,user_id,business_id,stars,useful,funny,cool,text,date
30MeH6Gpz2PNnzfYtJ0W4w,kQ9aOB-kNGXUuT8spEwxPA,wGPFrEM29qcgwSZVRP4XqQ,5.0,0,0,1,If you like sandwiches stop what you are doing and go now.  You can make your own but I would recommend trying one on their menu first.  They know what they are doing.  If you are in a hurry call ahead.  They are busy during the lunch rush but hustle to get it done.  One of the best beer selections in town too.  And I can honestly say the owners are the happiest people I have ever seen run a restaurant.  Good vibes and great sandwiches.,2015-09-16 16:53:50
jKX5W-lg8YU5s0PV4o8dnw,khIhm67ACMVW5M_eZ0Cz-g,xNG__-A2sfHq88XcnP4MRA,5.0,0,0,0,"Should have written this a month ago.  Better late then never.  My husband and I had Thanksgiving dinner at the Inn.  We weren't sure what to expect but I have to say it was great.  Atmosphere, server and food were exceptional.  Best succatash ever and they gave you 2 pieces of pie so u could try both.  We will definitely go back next year if not sooner.",2022-01-02 19:53:01
cqVhVdc97zpsOrqvlZ98Vg,bYENop4BuQepBjM1-BI3fA,ahpLj4hNo2-2w_xf2sNE3g,5.0,7,4,9,"Love me some Four Muddy Paws. All of my dogs food and treats come from this pet boutique. I appreciate their attention to the the quality and manufacturing of the products that they carry in their inventory. I am a label reader and whatever I buy for my fur-babies has to be natural, made in the USA or Canada. My babies do not eat anything that is made/processed in China. 

STL recently participated in Dining Out For Life. FMP may not be a restaurant, but they stepped up to the plate and offered 25% of their sales on May 2nd as a donation for this incredible charity to end HIV. Also, during the month of June they have stepped up shown their ""Pride"". 

On the day of Dining Out, I had to stop by and grab some treats and a couple new bowls for my K-9's. To be honest, my K-9's did not need a new bowl. They have more then a soup kitchen, but who's counting.  Then during this month of ""pride"", I've stopped by to buy them special treats made by, Treats Unleashed another great and supportive company here in STL made to show the Rainbow.

Customer service here is always great. I am such a regular, that most of the staff knows my name. I highly recommend becoming a regular here, they'll track your purchases of dry food and after 10 purchases of the same size brand/size bag, your 11th one will be FREE. Gotta love that. 

I'll be back? - If I don't, the dogs will lock me out of the house. 

When: May 2 and June 15, 2019 (most recently)
Why: Gotta keep the dogs happy",2019-06-17 23:20:06
l2U5b8-45xYpT_HmEjGL-A,oal7u0Te7zJSk9WUR8V7Pw,NMCF935i0lb2QjszMaucIg,1.0,3,0,0,"Arthur did a horrible job paving my driveway and I called countless times and left a message  about the shoddy work and they didn't return any of my phone calls until they got a notice to appear in small claims court.
Arthur lied under oath and denied he gave me a two year guarantee that I had in writing . A&H lost the case in small claims court and I have the paperwork to prove it. Don't waste your time with this clown .",2018-04-26 09:22:02
lR5PqTV04lMDeWlByZbaxw,f7ZPmi_oR-5p7Otjf49bUA,c6BP2UfYOlQuBSdHcRVeEA,1.0,1,1,0,"Last time I went, they gave me polish that I did not ask for. Gave them another chance, got sns. Asked to keep my shape and length and she messed up my shape. Got a polish change on my feet and it was subpar. For $50, not worth it. I'm very disappointed and won't be back.",2021-05-12 05:15:50
t-nZZuaa3tw3pKV7lWBEJg,nnZc4F8ZykvL4mKRcH2M-A,kL98j83h3QFUoSBBevCHOw,4.0,1,0,0,"I recently made a point to explore the deep south parts of Philly, and this place showed up on my radar. I wasn't expecting much because it's out of the way from pretty much the rest of Philly, but was pleasantly surprised. 

First, I noticed they have a great beer list. A whole array of craft brews and many different styles, though I found the beers to be a bit pricey across the board. I don't remember seeing a beer less than $6 and many were more than that, but I could be mistaken. 

For food, I split the chorizo poutine and duck quesadilla with my group, and then split the lamb sausage and shroom burger with my boyfriend. Chorizo poutine--was definitely seemed more like chili fries than a poutine, but it tasted good so I didn't mind. Duck quesadilla--I remember thinking this could have had just a bit more flavor, like it was missing a little something. Lamb sausage--this was my favorite of the things we got. Great flavors! Shroom burger--this was too salty. Thank goodness I was splitting it because I don't think I could have eaten the whole thing. 

Service from the boys working here was great! If I'm ever in the neighborhood again I'll stop by.",2014-07-08 21:48:03
TNmApjTsnEOwuysrq-OFpw,X8CSctaKxe3bouDQHtupCQ,jMBgjXYVdu6NkJ3InEAHdQ,5.0,0,0,0,Best pho I ever ate. My new favorite resturant. Best in south jersey for sure. Place is very clean and waiters are very nice and fast.,2012-10-18 22:24:43
p5yJHzUShsgzczStJ0A9lQ,QzqiuANqmahWfrdsuO5LyA,fei9rruZ08-jy2pRz_0fNw,4.0,1,0,0,"Tucked in a small line of restaurants on Haverford Avenue in Ardmore, I had driven by this place many times and never even noticed it.  But, when I was looking for a great sushi place on the Mainline, I turned to Yelp for suggestions and am glad I did.  We have eaten at Harusame three times now, twice in the restaurant and once for take-out.  On all three occasions the sushi has been among the best I have had.  Tonight we started with an order of Edamame, then had American Dream Roll, California Roll, Tempura Roll, and Eel Roll. The American Dream Roll was my favorite, rock shrimp tempura inside, topped with king crab and crab sticks along with the chef's special sauce.  The meal was reasonably priced at $40 including tip.
A few other details, parking on the street can be a little tight, but there is a parking lot for the train stop across the street and it being the weekend, we parked there.  The interior has an Asian vibe. There are lots of booths and some tables.  It's not super high-end, but comfortable and more than adequate. They also offer take-out a number of varieties of beer should you be in the neighborhood and need a six pack. The wait staff is attentive and friendly.  I look forward to going back and trying other items on the menu.",2013-02-18 01:16:02
O5V72XRbXFJjkYOZBPDOrQ,55RDEa0h7VeDVYIEXK1MsA,aTi8w_uKtxpmI0I_mI5qxQ,5.0,2,0,1,"This was my church home for about 12 years until I moved to California last fall.  It was my second family.  The worship is wonderful, the messages are relevant and Bible-based, and the focus is on Jesus.",2014-06-16 23:22:27
lId50C20ZQdV_0_sHtikFw,J5UplcR8Txw8fmUm_4VifA,vG9aD-fvsIimgo-l7u8-AA,5.0,0,0,0,"Visited this restaurant last night and Michelle served us and she was OUTSTANDING and please sit her section if you want great service. I guess I need to mention that our dishes were really good as well. 

We visit this spot several times and it's always pretty good. Usually it is pretty busy and have to wait but this time we walked straight in and was seated but as we were leaving there were a wait. I highly recommend getting there prior to 7 pm especially on Friday.",2015-01-17 19:10:02
lRObnw3vJyNnw9BVME5Zrw,z0myliEsnMtPMQ3lWrZi8w,oibnXxBAR9HdvEOH-QK9aA,5.0,3,0,1,"Wow !!

What a find in Tucson, Tavolino is Authentic, the Ambiance is great, the staff all relaxed and inviting, and the food ... SPLENDIDO !  

I moved here from the Pacific Northwest a few months ago and have been searching for a true Italian restaurant.  I have eaten at a number of decent places, but had almost given up hope until a friend recommended Tavolino.  Situated across from the hustle and bustle of Casa Adobes plaza in a strip mall at the Southeast corner of Ina and Oracle.  

As soon as you walk through the front door you know your in someplace special.  So many places have a corporate feel these days, and a number of the family run Italian joints in the Tucson area feel a bit dated and/or Americanized.  Tavolino has just the right amount of modern edge, European stylistic influence in design, and functional, elegant simplicity.  The music, I assume piped in off the internet, Is what you would hear in a cafe in Milan, or a bistro in Naples, or a Hotel on Ischia.  You sit down and your mind wanders, the smells of the kitchen, or brick oven wafting through the air making you wonder what specials are on the list of the Cameriera tonight. 

Mossimo aims to please... commonly there are three to four specials.  The menu, like the restaurant, simple but enticing, two pages, yet you find yourself having to consciously choose.  Don't worry, you can't go wrong.

The Wine ... Oh the wine !!! ... It is like backpacking the countryside of Italy.  Your not going to find a Cabernet, or Merlot, , Pinot Noir here, again not to worry.  Mossimo has selected some of the most incredible varietals Italy Has to offer.  Tell the bartender what aspects you enjoy about wine, and take an adventure, you might just be surprised, since 2001 Italian winemakers have really stepped up their game.  I personally enjoy Fruity, Drinkable, Medium Bodied Reds, and therefore go for the Barbera and Dolcetto D' Alba from Piemonte in Northern Italy.

After dinner, you can get an Apertif, Espresso, or Cappuccino made by a skilled Barista, or better yet a freshly prepared dessert.  Tonight Mossimo was making Profiteroles from scratch, the excitement on his face as he was whipping up these confections was palpable, you can tell the man loves his job.  You can taste it in every bite.

Lunch:  At lunchtime Tavolino turns into a Pizzeria / Trattoria ... The Brick Oven heats up and you feel like your in downtown Firenze... Pizza, Panini, Inaslata, Zuppa.  You can get in an out if your on your lunch break or relax and enjoy the siesta.  

Summary and Pricing Stats:

10/10 - Incredibile - It is worth driving up to 30 miles just to have this dining experience 

Lunch - ($6 - 13)

Dinner -
Appetizers, Soups, Salads ($7-13)
Pasta Dishes (I Primi) ($12 - $15)
Meat, Fish, Special Dishes (I Secondi) ($15 - 25)
Wine by the Glass ($7.00 and up)
Wine by the Bottle ($35 and up)
Desserts($7)",2009-01-17 05:33:03
on5uv9zmiTt_d5qIIRyiWA,sX7LKgrUBx2Uhc0UvSJSSw,i__haYHV2IjIY1Sz0Tx4PQ,1.0,0,0,0,Well 1st off my 1st experience with them was the delivery driver showing up an hour and a half after i ordered the pizza and it was crumbled in the bottom of her bag and all she had to say was i have other pizzas to deliver call the store i guess THEN 2nd time delivery once again an hour to get to me and it made it in the box but was crumbled inside of it! And when i called and askes for it to be fixed they called me a liar even after i brought it down to them and showed them they made a comment i must have done it to the pizza myself........rude.......then the 3rd time i ordered they gave me the completely wrong pizza and then to top it off tonight they told me they couldnt make me a pizza because they closed in 25 minutes even though it takes 10 minutes to make a pizza and i was picking it up at the atore i didnt even want it delivered and i was under the assumptuon if a buisness is open until 11 they are supposed to serve until 11. Also im sick and tired of every time i walk in there hearing people curse and seeing them playing on there phones and laughing and joking that may just be the problem.....staff mostly rude managers ive talked to....rude and terrible service im really thinking about not going back again its just ridiculous and getting ahold of higher managment is even worse....they dont answer the phone so i guess the buisness will continue to fall ubtil it ahuts down....that is so sad i wouldnt recommend this location to anyone.,2018-04-11 04:04:35
B2zRWjPa_Jo3fLxLGsabig,JNVGChHwcoVEL1cEd2wWtw,kZ1q0K13tFYG_ZJrVvsJHA,4.0,2,0,2,"After four years of living in Philly, I finally made it to Sampan for happy hour! I wish I had come sooner. Drinks were reasonably priced and happy hour snacks were good. The best thing was the broccoli, which was pan fried to perfection and seasoned with garlic. The edamame dumplings were also excellent. The tofu ""tacos"" were the only disappointment. They were encased in fried wonton wrappers, and the flavor was dominated (ruined) by sweet and sour sauce. (The menu description didn't even mention sweet and sour sauce.)

I would gladly come back here for happy hour, though I wouldn't bother coming for dinner, since the vegetarian dinner options were pretty sparse.",2017-05-02 01:37:36
JNbxoXG7gzq9MLmsljWM0A,ksMrg6HddVZ5I_MkDQymJg,6isf3Uypu9O1zfnRyaGiZw,5.0,4,0,3,"I will heap my praise upon the growing pile of steamy, spicy WMD love. Giac K and I went here with our Philly host Christopher R. Most hot sauce stores are fun because of hilarious painful flatulence related names (ex. Bayou Butt Burner, Ass on Fire, etc, etc), but WMD is one of the few that simply brings it without worrying how clever their name or label is. 

The owner is clearly someone who cares passionately about the sauce he makes as well as someone who loves his job. He was very enthusiastic in sharing his creations with us when we asked to sample his ""ghost pepper"" sauces. I want to have a business or job that makes me as happy as making hot sauce seems to make this guy. 

Anyway, the ghost peppers. These carrot based hot sauces made my trip down to Philly worthwhile all by their lonesome. There is so much flavor packed in each level in addition to the heat. And good lord is the heat there. You may not pick up as much when sampling, but once you get a bottle home and pour it on your meal, you will most definitely feel it.",2010-04-08 22:51:12
hZlOSDsQ00pxTvU-ehk3VQ,158swunddpcBK178R0VhUA,1PGZ16uk7eM0yaQnZLSitQ,5.0,1,0,0,Ask for Rafael if you want to find out more information regarding the various programs offered. Rafael is knowledgeable and very professional. I had a TON of questions prior to committing to the RT program and he always had a quick response!,2020-02-22 17:30:47
9X4dcG81BEovwsJpyWzEIg,B5vn0BLKo2z4YLAbh6BXtQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"I went in here with one of my friends for an early breakfast.  The cashier lady could not have seemed less happy to be there, but it was Monday Morning at 8AM so I guess I can't blame her too much.  I ordered an omelet with toast and grits along with a cup of coffee.  The coffee was delicious and my meal tasted like it was homemade.  From walking in to food on table took probably took 10 minutes, so the service is lightning fast.  Would recommend to someone looking to get a quick bite but I had to knock off a star for the cashier.",2019-07-02 04:58:30
IqnBzEXPS8fIOEL4ltaPfA,IsXy4uiCoElOhmEdLY7QTg,YJS-kqID-DoVboE4fTEGlg,1.0,0,1,0,"The Spanish food served here is good for what it is , fast food served on the spot, the cuajito is a bit over priced for what it is , sautéed pig ears dredged in a vinegar and oil base. The morcilla was good but somewhat dry i needed to dip it in some vinegar to really make it pop, the potatoe balls were good but lacked a bit more gravy over all I can say that the food was good but for the prices I expected just a little more food I was still hungry after ordering three items.",2017-07-14 02:13:45
KrpnY4nenwrLi8oeUNczsQ,qiI2xFkmlpofM9WLbNCsBA,fBdUA0xkf0OByYczF4cUCg,5.0,0,0,0,Reserved for a planned three night stay for the Big Ten Basketball Tournament.   Drove in and they have either valet or self park.   Check was easy and our room was quite modern and comfortable.   Location was fine with about a ten to fifteen minute walk to the downtown spots but also restaurants in the immediate area as well.   Unfortunately the games were canceled and so we left for home after just once night.  Our bill was adjusted accordingly.   Would highly recommend for convivence if driving as well as friendly desk help and clean and modern rooms.,2020-03-13 03:09:20
kYM7LgvAimLiYqB29H3Jtg,bGzDKXTPLrpXuAwDy4tsVQ,ueAkLzWFFTzQkq3jzyBlnA,1.0,5,7,0,"I wish I could give this place ZERO stars. Too bad that's not an option. I've been a loyal customer here for years and consistently go here for Pho when I'm in Chinatown or taking a lunch break from work. This happened to me about three months ago, but since I decided to start yelping again, I feel strongly to write this and put this out there.

I usually get the pho. When I got it, it had a visible piece of hair. I usually don't like to make a fuss about wrong orders or my orders at all, but come on... a visible piece of hair!?! So I call one of the waiters over and he sees it and takes my bowl away. Less than a minute later, I get my food back and guess what... THE SAME PIECE OF HAIR IS STILL THERE and it just looked like they stirred the other stuff around. 

I really wanted to walk out at that point... anyway, don't ask me what ended up happening, but needless to say, I WILL NEVER BE RETURNING TO CHOO CHOO'S AGAIN AND WILL BE ANTI CHOO CHOOS FOREVER. Go to Pho Ha in South Philly if you want some decent service or Pho. Choo choos is garbage.",2014-01-07 23:47:53
2O94UxXc9b___TWUpUBLEQ,W0FOvyYXR_M6pLUM900Uqg,uZYBF0YTU_iKq4_L_PDtMQ,2.0,0,0,0,"The only reason I won't give Zaytoon 1 star is the ambience. The location is beautiful but not the food. I spend much of my time traveling between Los Angeles and Santa Barbara and after eating middle eastern food from many other amazing places I would have to say that this is some pretty horrible food. The only reason this restaurant has any success is because it's the only Middle Eastern in town.

The hummus is bland and tastes store bought the meat isn't seasoned well or cooked in a way that I would expect from a good middle eastern restaurant. The pita was stale. I wish there was more authentic middle Eastern food in town.",2017-04-07 00:57:18
G9VHNnP7gjKTupTiuPVj9A,-cWBOFyS3I3SSTSiaix7Rg,LQZdcwfqneUIrZTy1VvWfg,4.0,1,0,0,"Came here on Saturday night while wandering around the city. We were hungry so it was amazing that they were attentive and the food came quickly. The Golden Triangle tofu was soft yet also crispy. Came out hot which was perfect. The peanut sauce was so good I took heaps on my first triangle, which caused a problem for the later triangles haha. I ordered the Pad Prik Pow because of the baby corn, peppers, onion mushrooms and hot chili sauce. Really enjoyed the dish. Pretty nice sized portion with a mound of rice and the sautéed mixture on the side. The location of the restaurant was nice and the service was very good. Would recommend going!",2019-08-11 13:58:19
mUYSC1bgVztmXAjMChXWOA,tZLvr4GvHS_qj0RslWjJjw,03jQGGJ2ch0uHTtW-UUUqg,4.0,0,0,0,"my first time trying Hamentashen - triangular poppyseed-filled pastry. VERY DELICIOUS-  especially with a glass of milk.

All the cakes in the display were gianormous and i am planning to come back and try some ..very soon!",2009-11-23 00:40:57
Nw45Vc2HCTmaS_GzvWeJ8Q,MsrnWG6lYuHVdf5ORTcP-Q,p7-1xG891NdGrcYBMOvxpw,1.0,1,0,0,This is the 4th time in as many months that I've dined at the Bonefish on Vets and had a horrible experience.  I've NEVER seen such unfriendly and rude bartenders. This restaurant's drinks are generally weak already so nastiness certainly doesn't help.,2016-06-03 07:38:53
5rBKhv_vUoOjJ_TSai8u6w,hpT45EDIyC0Z6i6bMGj7Sg,TVO-R_N5CGCNum4-TjrLDA,5.0,0,0,0,"Very cute place.  Loved the cat decor.  The wings were great, we would definitely go back here.",2021-04-25 18:26:26
nE3kuOutLTEExp3Yj1WyuA,VAlw0kMMWj75mkE8aUVfaQ,w55VlTgAoRXPnqFte3j9ew,5.0,2,3,0,"Channeling my inner Valley girl: So, like seriously, these are the best tacos--ever. Chips and guac are like totally awesome. The neg reviewers--oh my god-- clueless! Whatever...",2016-01-13 00:20:36
03uGXHrFh2VGQU-gtoTBag,xKhoJYqdzApoLp2rjYN1Fg,iptVwgvOuF64bxVN3ZQ-Aw,2.0,1,0,0,"Super awesome staff!s! 11/10 

negatives are that this site rarely has flower, seems to be especially afraid of sativa flower as seemingly always hybrids....and, well,, lacking variety in general.",2021-01-12 18:34:23
GmFQEIDpw7MZj1ik23vLdQ,cqccad_KsQcz24qaRt7-Ig,wnAEZpQ38XgHElOz4Vd6UQ,5.0,0,0,0,"This is hands down the best burger and grilled cheese in town!!  I almost hate to give it a great review cause I don't want people to find out about my favorite new place!  But, the owners are too amazing to not share how great this place is!!!",2017-09-22 22:38:04
aSVbtOHqSFS1GI0uJxlYfA,mPfbl3vcZZcBBULV7OFOOw,Rq6G0fhJOTVg1p1Xo9r-Yw,5.0,5,0,2,"I generally have written posts about places to eat and drink so this review is totally out of the norm for me!  
I recently had my check engine light go on so I took my poor Civic to my trusty neighborhood AutoTire.  I regularly go here for my oil changes, tires problems and basic car care for two main reasons.  First and foremost, it is super close to my apartment, actually across the street so it is easy to drop off the car and walk home, rather than get picked up or sit in the waiting room watching FOX TV.  Secondly, I go there for their professionalism.  I used to go to a variety of different places all of which had good prices but would take advantage of me for being a female.  More than once I was told to let men deal with cars and not try to self diagnose the car myself from other local establishments.  That does not fly with me!  At AutoTire they assume I know MY car and they listen to my ideas before still checking for anything that could be the problem.  
Aside from those two undeniable facts they have handfuls of other great qualities.  They are very fast!  I hate to not support local businesses and I am not a fan of nationwide chains, but my car is a part of me and I like that they can fix any problem without ever keeping the poor girl overnight!  Aside from fast they also seem to have the nicest guys working at the counter...they are always so friendly and very upfront about pricing and what needs to be done.  They also once recommended me to another shop for a problem they could not fix...rather than leaving me stuck with the problem!  They always get me the best price!  On more than one occasion I told them I remember seeing coupons in the mail or online and they would look them up, see what I could use and applied them to my cost!  
I recommend this place to everyone and never take my baby elsewhere!!",2010-07-11 17:41:37
zy2wQoCg8fMFddN_tcIUCA,uQJmorXwQUtpFuE4YefBbg,xNZMbdl8ga_wjBPFMZOsyQ,1.0,2,0,0,"We have dined at Guadalajara grill on East Prince many , many times. Paul, Margarita and the staff have been phenomenal. We moved NW recently and decided to try Guadalajara in N Oracle Rd. 
What a mistake. In entering the restaurant we obviously interrupted the hostesses day. When she looked up and finally acknowledged my wife and I, it was with a look of ""your bothering me."" We asked for a booth at the bar( there were two or three empty)and she studied the map for 10 seconds , sighed and said follow me. She seated us at the outside door where servers were going in and out ( it was cold). I asked for another booth and here comes that look again. What a pleasant lady. The server thankfully chimes in and said ""open seating at the bar sit where you would like."" We found one of the three empty booths.  Food was not quite up to Prince road but the Margaritas were perfect. Not enough to bring us back.",2020-01-31 01:23:42
93ErWqNFsZzXcluvle2H2g,c7qp02a6pPaqRyVbdOEznQ,IP547WNBrlM3evrF2mWwYg,5.0,1,0,0,"After a really frustrating day, I met Smiley at the Dale Mabry showroom.  She was so kind and helpful!  The tile I bought was great and my salesperson was the BEST!!  Thanks",2017-01-28 02:40:22
wO0OnNpt0Z3cqrnjApIgmA,G-FNSbNJKHZEVmfNaZ4jPw,_tt4nysrN8JpzLLVXL-z5A,5.0,1,0,1,"Have gone here on and off for years and years. Never been disappointed. Nothing astonishingly good but to be consistently good for so long in Philadelphia is astonishing. Great salads, and the savory crepe are just as good as the sweet, not always the case at other crappy crepe places. sorry no accents on crepe. Decor is elegant and wonderfully french. Fairly quiet considering only one block from South St.",2012-07-06 14:42:08
y9Fs45M9a-crC-crTEPqsw,1GKdkLJhJ0lCzL5xufmRHQ,vWjME92WddneF98IqzaNfQ,5.0,1,0,0,"I was very excited to try this. And I was NOT disappointed. When I walked In I was greeted with a smile and got in a line with about 10 orders in front of me. Now, I you have seen my other reviews, you know I am not a big fan of waiting in line, but I smelled the pulled pork and decided to wait it out.

Ok, four orders later, and I am STARVING. How much longer is this line? However, I told myself I had already committed to this, so I had to see it through. 

Finally at the line, I order my meal: pulled pork sandwich with a side of creamy cole slaw. I watched in fascination as the staff created the meal, very fast (why the line was slow, I have no idea) and my mouth started to water. I finally got to the cashier and paid for my meal. Not too bad in terms of price.

THE TASTING:
Wow. I was blown away at the flavor that this meal packed into one sandwich. After putting the cole slaw on my sandwich I screamed (don't worry I was at home) at how good it was. I will definitely be back, I will just have to find a time where they are less busy. (I came around 5:30).

Also, I highly suggest thinking of them for catering. I hope to use them for my next family event.",2016-10-11 18:30:23
5coO4tpD1Vyxg9vxGB9qew,JLgJVZaaYsGx5JvkQeMykQ,QuIdNnX1HuYGQRspUYS1Aw,3.0,1,0,0,"We were originally thrilled a few weeks ago when we went to the new Weekends Only store on Manchester.  We found a bedroom set for a great price, however, they only had the floor model.  They told us they'd give us 10% off the price since it was the floor sample and we said we'd take it.  We waited an hour while they were ringing it up, but eventually our sales rep came over and told us there was a mix-up and someone else was taking the bed out of the set.  He said that they'd give us 10% off the price of anything else in the store or they could call us when they got more in of the one we wanted and they'd give us 10% off a new set.  We decided we liked that set and would wait.

They called last week and told us the new furniture had arrived.  We went in today to get it.  The price on the set had gone up $100 since we were last there.  Our sales rep said that they coudn't honor the price they had told us, but they'd still give us 10% off.  We told him we weren't going to buy it for $100 more.  Feeling like we had a bait and switch situation.

We called the store and spoke to the manager when we got home.  Waiting to see if they do anything about it.

Update: Manager called back and said there had been some miscommunication on their end and they would honor the price.  Looks like we're headed back up there.",2011-03-13 17:01:07
PqQgB8iEw4TCJxe814FG0A,rNi_YR9wVieTL_q1S6_CWg,XLYgT6XG8iuNdQ5h703_bA,5.0,2,0,1,"I am not sure how this delightful little bakery and restaurant has not made it on the list of Happy Cow/veg must haves in Nashville, but it definitely deserves it's spot in the limelight. I only discovered it with my family while visiting because we took a wandering walk while waiting for a table of six during busy Sunday brunch hours at Wild Cow. Oh my that apple fritter was good! I bought enough for the whole family. Can't wait to come back and try the raw cheesecake too!",2013-04-23 21:00:17
LGDatpdGhVd5G6ri1G5owA,V-jiTqYCFl0Tdxg8cmx1NQ,jEasa4Sbzy4NdLyzPPgQyg,5.0,24,8,20,"Stopped by 2nd story on a Tuesday afternoon while we were in the area, and needless to say they weren't very busy during this time. They looked like they had some good brews, plus they were participating in the limited release collaboration beer, the Veterans-made Memorial Day DIPA.

The bartender today was super friendly and helpful. We decided to try a flight of My Better Hef bavarian hefeweizen, 3 Sheets belgian tripel, Ol McDonald farmhouse saison, and C's the Day imperial IPA. Each brew was incredibly delicious and unique from the next. I was happy with each of them, and thinking back, I probably should have left with a six pack of something. The limited release Memorial Day beer, Hurry Up and Wait, was delicious, satisfying, and complex in flavor.

If in the area, I'd definitely return again- and I'd recommend anyone else in the area to check them out as well!",2019-06-02 22:26:03
gtar5jYP78iQnNy_LgFnmw,RNz6q_UDWOZmJCGpjEN8Ww,T6fI_rbI6iq_k9uIlVK69A,5.0,1,0,0,"My husband and I had lunch at Frida's.  We have wanted to try this restaurant for awhile and we are so happy that we did. First, the salsa and chips were delicious - this is a very good start.  I had the red sauce enchiladas with beans and rice.  Four enchiladas loaded with white meat chicken - delicious.  Even the rice and beans were good.  My husband had the beef tacos.  It was two delicious flour tortillas with cheese in between and then loaded with beef and some cooked onion (not overloaded).  They were delicious.  We weren't hungry but we had to try the churros. The churros were cooked perfectly and even better - had a filling.  So delicious.  The service was very friendly.  The fun, colorful artwork creates a nice environment. We found out that it's BYOB also. A great addition to the area and we will add this restaurant to our local favorites list.",2018-04-16 16:43:10
q0Jl3-dL4R7GEJAvLU6ACQ,XJsVEc-ASmcugdoZoh3wyA,efxiiiwXpF2pEsCfgeQc8g,4.0,1,0,0,"I came to Juno with a few friends and really appreciate everything that was done to adhere to social distancing and keeping everyone safe. There is outdoor seating available that is really beautiful and well-designed. The tables were separated far apart and it was comfortable eating there.

We got nachos for the table and we all enjoyed them. The chips stayed crispy and did not get soggy. My favorite part was definitely the pickled onions.

I got the carne asada, there are three tacos that come with a sauce. The flavor was really good combined with the sauce. I have definitely had better asadas elsewhere but overall these were pretty good and definitely filling. 

Try to check out Juno if you're looking for somewhere with outdoor dining, reservations have to be made beforehand through their website. I really enjoyed my experience here and it made dining out feel like normal again. Good food, good atmosphere, and good service!",2020-11-15 18:30:04
VLwbsFD1P3YPTs-ZBnbPZw,To0jFSrHSn6gXUttp7gUTA,rya6tFodyr75vbuHbmka0A,4.0,7,0,1,"I've been to a lot of Indian restaurants in Edmonton and Origin India takes the cake! My one word of advice - skip the buffet order off the menu. Sure, the buffet is good, just like most indian buffets, but the food on the menu is fantastic! The service is excellent, so again, take advantage of their attentive servers and order off the menu. I also love the beer selection - they have a very large variety of international beers and are happy to make recommendations to go with what you've ordered. It's our first choice for dinner on Whyte!",2009-08-19 21:09:59
g2nm8QdAls6vKJfY9eRhJg,QqtSzfJdaP3FSorPORD6VA,0uaL1_jJOOnB51R3XIYrKw,5.0,0,0,0,"Perino's is a casual, very lively, middle-class boiled (and, some fried) seafood restaurant along U.S. Hwy. 90 (business route) in Harvey, Louisiana. The outside is plain, and parking is also available at the hotel spot (which seems to be owned by Perino's), behind the restaurant building. The interior is decorated with numerous big-game animals that the owner bagged on an African hunting tour. We ordered the fried shrimp plate and the fried soft-shell crab plate. Both plates come with curly fries, but not salad. The shrimp were big, juicy, and plump. My friend's soft-shell crab plate came with three decent-sized crabs. We both remarked on how nicely spiced the items were and how none of it was greasy. This is definitely a landmark neighborhood joint, and we were very impressed. Highly recommended and would return. RJT",2015-04-25 20:55:56
gma4jqgvFe6ohxWgYe1BuA,WwY4jC0jhY_mtarp-RtqOA,M9tQb56JpDIRvFgH1R75XA,1.0,2,1,0,"So far this the best I can give them for the service department just do to the simple fact that if you take car in for service they don't offer courtesy car or even courtesy ride, they said they will call you a cab. This is on my daughter's car that she bought brand new. Will update after service happens. I guess I just got used to Audi Boise service which is absolutely top notch and really want their customers happy and after reading a lot of reviews they haven't done much to improve sounds to me like they either need a new GM or a new owner not sure who doesn't care about their customers. I will update after first service in the next week or so.",2017-09-02 00:25:45
fCyYULRS7osgas88zXQVhw,XIi9rGZRd4kTkNrXGWeVYQ,1RerTYaZEAfmSARDhsZ-8Q,2.0,2,0,0,Drinks aren't made well. Staff is rude. Music is the only good thing. Give it a miss!,2019-01-20 23:48:33
yo0r9F9lq5I8YDdq3Ge4qg,zOI66J-QJsvPW0Fs427Byg,LLIAUO_3qmQLNqTQL9a-YQ,5.0,2,0,0,"When I sustained a bad knee injury, Urgent Care told me it was broken but that I should see an orthopedist to determine whether it would need surgery. I got a recommendation from my PT to see Dr. Yau, and when I called for an initial appointment, they were able to squeeze me in immediately to check me out!

After examining me and my x-rays, Dr. Yau determined that my knee wasn't broken after all, and recommended that I follow a PT regimen in order to speed recovery and minimize atrophy and loss of mobility/flexibility. Thanks to his diagnosis and advice, I got back to 100% and am now back to distance running and my regular workouts with no trace of pain or weakness. Dr. Yau was kind, knowledgeable, and you could tell he wants the best outcome for his patients.

I always saw athletes in the waiting room, which is just another indicator that this is the place to go if you are active and want to have the best results.",2016-02-25 23:14:57
xJL1V9Yl05_zfqdWXX_5iQ,EYqKvlynPAgAXHjXzLKfVg,tV46IhCfHbsx_af-pMupiw,5.0,0,0,0,"Absolutely fantastic dining experience at this upscale Mexican restaurant. We found out that the chef has been working for 32 years! The service, food, drinks and ambience were seriously outstanding! You MUST check this place out of you're in the Tucson area...you will not regret it!",2018-01-04 03:38:57
